Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17252.0,117,2,348.91,3,2,2,322,Lost Customers
17253.0,18,1,178.26,5,1,1,511,Recent Customers
17254.0,5,3,469.48,5,3,2,532,Loyal Customers
17255.0,41,4,781.7,4,3,3,433,Loyal Customers
17256.0,107,5,498.93,3,4,2,342,Loyal Customers
17257.0,436,2,189.78,1,2,1,121,Lost Customers
17258.0,397,2,417.3,2,2,2,222,Lost Customers
17259.0,148,6,1452.39,3,4,4,344,Loyal Customers
17260.0,411,1,120.95,2,1,1,211,Lost Customers
17261.0,510,1,221.59,1,1,1,111,Lost Customers
17262.0,52,11,2488.76,4,5,4,454,Champions
17263.0,208,1,63.440000000000005,2,1,1,211,Lost Customers
17264.0,424,1,268.28,1,1,2,112,Lost Customers
17265.0,139,2,550.01,3,2,2,322,Lost Customers
17266.0,2,5,501.71999999999997,5,4,2,542,Loyal Customers
17267.0,127,2,317.2,3,2,2,322,Lost Customers
17268.0,108,11,1733.8899999999999,3,5,4,354,Loyal Customers
17269.0,386,1,491.81,2,1,2,212,Lost Customers
17270.0,469,2,601.4499999999999,1,2,3,123,Lost Customers
17271.0,736,1,204.3,1,1,1,111,Lost Customers
17272.0,42,5,2144.53,4,4,4,444,Champions
17273.0,424,1,141.12,1,1,1,111,Lost Customers
17274.0,35,2,573.22,4,2,3,423,Recent Customers
17275.0,383,1,114.1,2,1,1,211,Lost Customers
17276.0,400,2,445.44,2,2,2,222,Lost Customers
17277.0,228,2,1065.3500000000001,2,2,3,223,Lost Customers
17278.0,241,2,271.24,2,2,2,222,Lost Customers
17279.0,58,1,187.82999999999998,3,1,1,311,Lost Customers
17280.0,438,1,118.85999999999999,1,1,1,111,Lost Customers
17281.0,374,6,797.8499999999999,2,4,3,243,At Risk
17282.0,130,5,2308.54,3,4,4,344,Loyal Customers
17283.0,379,1,188.46,2,2,1,221,Lost Customers
17284.0,60,11,2323.12,3,5,4,354,Loyal Customers
17285.0,628,2,407.94,1,2,2,122,Lost Customers
17286.0,22,3,389.18,4,3,2,432,Loyal Customers
17287.0,26,23,3810.61,4,5,5,455,Champions
17288.0,9,11,2468.43,5,5,4,554,Champions
17289.0,32,11,2032.3,4,5,4,454,Champions
17290.0,4,8,1487.96,5,4,4,544,Champions
17291.0,308,1,550.8000000000001,2,2,2,222,Lost Customers
17292.0,472,2,271.75,1,2,2,122,Lost Customers
17293.0,8,17,3750.63,5,5,5,555,Champions
17294.0,669,2,467.78999999999996,1,2,2,122,Lost Customers
17295.0,29,3,547.0,4,3,2,432,Loyal Customers
17296.0,730,1,338.13,1,2,2,122,Lost Customers
17297.0,17,1,128.18,5,2,1,521,Recent Customers
17298.0,101,6,949.22,3,4,3,343,Loyal Customers
17299.0,12,6,993.23,5,4,3,543,Loyal Customers
17300.0,391,2,393.64,2,2,2,222,Lost Customers
17301.0,21,2,294.39,4,2,2,422,Recent Customers
17302.0,15,6,1119.93,5,4,3,543,Loyal Customers
17303.0,361,1,250.04,2,2,1,221,Lost Customers
17304.0,534,1,111.5,1,2,1,121,Lost Customers
17305.0,649,1,2135.46,1,2,4,124,Lost Customers
17306.0,11,23,9751.77,5,5,5,555,Champions
17307.0,365,15,3378.31,2,5,5,255,At Risk
17308.0,393,2,4511.76,2,2,5,225,Lost Customers
17309.0,95,3,320.39,3,3,2,332,Loyal Customers
17310.0,387,2,1025.1,2,2,3,223,Lost Customers
17311.0,78,7,3490.66,3,4,5,345,Loyal Customers
17312.0,139,3,644.3,3,3,3,333,Loyal Customers
17313.0,18,2,2288.13,5,2,4,524,Recent Customers
17314.0,25,22,4514.7,4,5,5,455,Champions
17315.0,1,49,9507.53,5,5,5,555,Champions
17316.0,420,1,124.45,1,2,1,121,Lost Customers
17317.0,46,5,2524.02,4,4,4,444,Champions
17318.0,725,1,157.32999999999998,1,2,1,121,Lost Customers
17319.0,669,1,29.1,1,2,1,121,Lost Customers
17320.0,100,6,2444.85,3,4,4,344,Loyal Customers
17321.0,8,6,1665.21,5,4,4,544,Champions
17322.0,376,7,900.64,2,4,3,243,At Risk
17323.0,15,14,1538.96,5,5,4,554,Champions
17324.0,18,13,2018.07,5,5,4,554,Champions
17325.0,280,3,609.5699999999999,2,3,3,233,At Risk
17326.0,408,2,312.35,2,2,2,222,Lost Customers
17327.0,410,2,152.35,2,2,1,221,Lost Customers
17328.0,673,1,104.7,1,2,1,121,Lost Customers
17329.0,14,5,998.53,5,4,3,543,Loyal Customers
17330.0,23,4,423.8,4,3,2,432,Loyal Customers
17331.0,124,1,175.2,3,2,1,321,Lost Customers
17332.0,528,5,838.27,1,4,3,143,At Risk
17333.0,86,1,494.25,3,2,2,322,Lost Customers
17334.0,301,4,634.73,2,3,3,233,At Risk
17335.0,384,2,497.04,2,2,2,222,Lost Customers
17336.0,472,1,81.12,1,2,1,121,Lost Customers
17337.0,151,7,1897.51,3,4,4,344,Loyal Customers
17338.0,17,20,11783.33,5,5,5,555,Champions
17339.0,94,4,243.36,3,3,1,331,Loyal Customers
17340.0,9,30,18891.89,5,5,5,555,Champions
17341.0,157,5,1272.21,3,4,4,344,Loyal Customers
17342.0,374,7,1155.8400000000001,2,4,3,243,At Risk
17343.0,355,6,1259.94,2,4,4,244,At Risk
17344.0,46,3,443.86,4,3,2,432,Loyal Customers
17345.0,15,12,1466.33,5,5,4,554,Champions
17346.0,4,27,4933.63,5,5,5,555,Champions
17347.0,86,1,228.96,3,2,1,321,Lost Customers
17348.0,15,9,2442.29,5,4,4,544,Champions
17349.0,179,5,772.41,3,4,3,343,Loyal Customers
17350.0,8,8,1863.821,5,4,4,544,Champions
17351.0,36,12,1988.23,4,5,4,454,Champions
17352.0,696,1,36.25,1,2,1,121,Lost Customers
17353.0,129,7,3155.55,3,4,5,345,Loyal Customers
17354.0,51,4,3133.96,4,3,5,435,Loyal Customers
17355.0,386,1,273.31,2,2,2,222,Lost Customers
17356.0,312,5,946.47,2,4,3,243,At Risk
17357.0,24,2,384.39,4,2,2,422,Recent Customers
17358.0,303,5,861.01,2,4,3,243,At Risk
17359.0,11,2,284.46,5,2,2,522,Recent Customers
17360.0,17,7,1170.56,5,4,4,544,Champions
17361.0,49,5,871.79,4,4,3,443,Loyal Customers
17362.0,239,8,1010.54,2,4,3,243,At Risk
17363.0,395,3,920.46,2,3,3,233,At Risk
17364.0,1,31,11587.05,5,5,5,555,Champions
17365.0,13,16,8165.34,5,5,5,555,Champions
17366.0,392,3,1075.59,2,3,3,233,At Risk
17367.0,238,1,167.55,2,2,1,221,Lost Customers
17368.0,23,16,2145.39,4,5,4,454,Champions
17369.0,456,1,979.1999999999999,1,2,3,123,Lost Customers
17370.0,73,4,446.18,3,3,2,332,Loyal Customers
17371.0,17,6,655.37,5,4,3,543,Loyal Customers
17372.0,41,31,4295.18,4,5,5,455,Champions
17373.0,40,7,1167.5,4,4,4,444,Champions
17374.0,219,4,711.21,2,3,3,233,At Risk
17375.0,190,5,632.95,2,4,3,243,At Risk
17376.0,71,4,453.64,3,3,2,332,Loyal Customers
17377.0,24,91,17176.27,4,5,5,455,Champions
17378.0,374,2,0.0,2,2,1,221,Lost Customers
17379.0,11,1,389.71999999999997,5,2,2,522,Recent Customers
17380.0,434,4,643.75,1,3,3,133,At Risk
17381.0,9,39,36395.47,5,5,5,555,Champions
17382.0,65,8,902.28,3,4,3,343,Loyal Customers
17383.0,4,2,304.09,5,2,2,522,Recent Customers
17384.0,19,3,507.55,4,3,2,432,Loyal Customers
17385.0,15,1,256.11,5,2,1,521,Recent Customers
17386.0,8,7,2812.77,5,4,5,545,Champions
17387.0,20,2,746.81,4,2,3,423,Recent Customers
17388.0,78,11,2675.37,3,5,4,354,Loyal Customers
17389.0,1,77,54577.68,5,5,5,555,Champions
17390.0,421,1,149.3,1,2,1,121,Lost Customers
17391.0,164,2,508.8,3,2,2,322,Lost Customers
17392.0,307,3,585.92,2,3,3,233,At Risk
17393.0,411,2,381.15,2,2,2,222,Lost Customers
17394.0,219,1,203.86999999999998,2,2,1,221,Lost Customers
17395.0,508,1,97.5,1,2,1,121,Lost Customers
17396.0,39,16,8177.1,4,5,5,455,Champions
17397.0,22,3,1198.28,4,3,4,434,Loyal Customers
17398.0,115,3,653.38,3,3,3,333,Loyal Customers
17399.0,540,1,-25111.09,1,2,1,121,Lost Customers
17400.0,126,8,4623.28,3,4,5,345,Loyal Customers
17401.0,541,1,114.85,1,2,1,121,Lost Customers
17402.0,5,26,4601.41,5,5,5,555,Champions
17403.0,36,2,382.87,4,2,2,422,Recent Customers
17404.0,4,28,46006.82,5,5,5,555,Champions
17405.0,1,5,967.22,5,4,3,543,Loyal Customers
17406.0,330,18,3874.0,2,5,5,255,At Risk
17407.0,412,1,552.9,2,2,2,222,Lost Customers
17408.0,163,4,164.89000000000001,3,3,1,331,Loyal Customers
17409.0,185,10,7793.51,3,5,5,355,Loyal Customers
17410.0,16,5,1214.72,5,4,4,544,Champions
17411.0,12,9,1316.53,5,4,4,544,Champions
17412.0,3,19,4187.68,5,5,5,555,Champions
17413.0,405,2,560.14,2,2,2,222,Lost Customers
17414.0,44,6,2249.52,4,4,4,444,Champions
17415.0,80,1,507.84,3,2,2,322,Lost Customers
17416.0,30,25,17221.47,4,5,5,455,Champions
17417.0,549,1,164.18,1,2,1,121,Lost Customers
17418.0,42,3,670.0600000000001,4,3,3,433,Loyal Customers
17419.0,11,20,6100.65,5,5,5,555,Champions
17420.0,50,8,943.68,4,4,3,443,Loyal Customers
17421.0,386,3,1059.41,2,3,3,233,At Risk
17422.0,16,20,3341.65,5,5,5,555,Champions
17423.0,45,5,1084.17,4,4,3,443,Loyal Customers
17424.0,428,1,-176.96,1,2,1,121,Lost Customers
17425.0,19,2,759.17,4,2,3,423,Recent Customers
17426.0,4,17,7606.37,5,5,5,555,Champions
17427.0,72,1,100.8,3,2,1,321,Lost Customers
17428.0,1,51,30885.06,5,5,5,555,Champions
17429.0,121,7,1342.16,3,4,4,344,Loyal Customers
17430.0,33,4,622.57,4,3,3,433,Loyal Customers
17431.0,313,1,403.3,2,2,2,222,Lost Customers
17432.0,18,9,1728.99,5,4,4,544,Champions
17433.0,88,2,569.96,3,2,2,322,Lost Customers
17434.0,2,9,2333.42,5,4,4,544,Champions
17435.0,411,1,331.35,2,2,2,222,Lost Customers
17436.0,2,7,521.31,5,4,2,542,Loyal Customers
17437.0,530,1,369.68,1,2,2,122,Lost Customers
17438.0,247,6,1412.6200000000001,2,4,4,244,At Risk
17439.0,656,1,325.74,1,2,2,122,Lost Customers
17440.0,148,6,314.26,3,4,2,342,Loyal Customers
17441.0,732,1,293.35,1,2,2,122,Lost Customers
17442.0,29,23,4517.7,4,5,5,455,Champions
17443.0,220,1,534.24,2,2,2,222,Lost Customers
17444.0,148,3,2940.04,3,3,5,335,Loyal Customers
17445.0,631,1,-506.51,1,2,1,121,Lost Customers
17446.0,177,2,120.9,3,2,1,321,Lost Customers
17447.0,40,2,541.53,4,2,2,422,Recent Customers
17448.0,145,54,10162.380000000001,3,5,5,355,Loyal Customers
17449.0,2,14,4852.15,5,5,5,555,Champions
17450.0,8,61,231390.55,5,5,5,555,Champions
17451.0,1,10,1648.95,5,5,4,554,Champions
17452.0,603,1,-227.28,1,2,1,121,Lost Customers
17453.0,18,2,486.71999999999997,5,2,2,522,Recent Customers
17454.0,192,11,1532.64,2,5,4,254,At Risk
17455.0,204,1,131.7,2,2,1,221,Lost Customers
17456.0,365,2,975.5600000000001,2,2,3,223,Lost Customers
17457.0,127,18,5799.01,3,5,5,355,Loyal Customers
17458.0,15,2,529.58,5,2,2,522,Recent Customers
17459.0,43,2,657.3,4,2,3,423,Recent Customers
17460.0,79,21,1937.1000000000001,3,5,4,354,Loyal Customers
17461.0,23,3,735.82,4,3,3,433,Loyal Customers
17462.0,51,3,662.94,4,3,3,433,Loyal Customers
17463.0,16,9,2515.26,5,4,4,544,Champions
17464.0,158,4,816.54,3,3,3,333,Loyal Customers
17465.0,426,9,2533.64,1,4,4,144,At Risk
17466.0,10,2,763.28,5,2,3,523,Recent Customers
17467.0,395,1,102.6,2,2,1,221,Lost Customers
17468.0,10,3,194.8,5,3,1,531,Loyal Customers
17469.0,16,22,4958.34,5,5,5,555,Champions
17470.0,45,11,2626.47,4,5,4,454,Champions
17471.0,475,1,321.65000000000003,1,2,2,122,Lost Customers
17472.0,191,4,922.35,2,3,3,233,At Risk
17473.0,401,3,592.15,2,3,3,233,At Risk
17474.0,600,1,1047.0,1,2,3,123,Lost Customers
17475.0,79,1,194.37,3,2,1,321,Lost Customers
17476.0,393,4,446.51,2,3,2,232,At Risk
17477.0,613,5,1079.0,1,4,3,143,At Risk
17478.0,408,2,1272.8,2,2,4,224,Lost Customers
17479.0,633,1,389.26000000000005,1,2,2,122,Lost Customers
17480.0,74,3,876.92,3,3,3,333,Loyal Customers
17481.0,4,5,1249.34,5,4,4,544,Champions
17482.0,487,2,775.64,1,2,3,123,Lost Customers
17483.0,65,4,591.73,3,3,3,333,Loyal Customers
17484.0,576,2,209.57,1,2,1,121,Lost Customers
17485.0,738,1,-29.55,1,2,1,121,Lost Customers
17486.0,261,1,396.87,2,2,2,222,Lost Customers
17487.0,728,1,160.55,1,2,1,121,Lost Customers
17488.0,641,1,336.5,1,2,2,122,Lost Customers
17489.0,59,2,376.64,3,2,2,322,Lost Customers
17490.0,1,13,2585.06,5,5,4,554,Champions
17491.0,1,18,5636.72,5,5,5,555,Champions
17492.0,248,3,1122.42,2,3,3,233,At Risk
17493.0,385,1,100.91000000000001,2,2,1,221,Lost Customers
17494.0,502,1,54.699999999999996,1,2,1,121,Lost Customers
17495.0,8,4,759.07,5,3,3,533,Loyal Customers
17496.0,359,5,1385.89,2,4,4,244,At Risk
17497.0,390,2,287.25,2,2,2,222,Lost Customers
17498.0,76,1,272.22,3,2,2,322,Lost Customers
17499.0,290,3,1296.84,2,3,4,234,At Risk
17500.0,17,3,1138.0,5,3,3,533,Loyal Customers
17501.0,221,2,288.6,2,2,2,222,Lost Customers
17502.0,9,4,689.1,5,3,3,533,Loyal Customers
17503.0,3,2,558.96,5,2,2,522,Recent Customers
17504.0,206,19,9238.42,2,5,5,255,At Risk
17505.0,162,5,2435.48,3,4,4,344,Loyal Customers
17506.0,70,2,294.29,3,2,2,322,Lost Customers
17507.0,262,2,605.58,2,2,3,223,Lost Customers
17508.0,281,9,4546.78,2,4,5,245,At Risk
17509.0,58,11,6069.24,3,5,5,355,Loyal Customers
17510.0,25,2,514.56,4,2,2,422,Recent Customers
17511.0,3,85,168491.62,5,5,5,555,Champions
17512.0,29,20,5432.27,4,5,5,455,Champions
17513.0,72,3,1158.8,3,3,3,333,Loyal Customers
17514.0,128,2,522.0,3,2,2,322,Lost Customers
17515.0,31,9,1602.51,4,4,4,444,Champions
17516.0,15,6,947.5,5,4,3,543,Loyal Customers
17517.0,309,1,153.94,2,2,1,221,Lost Customers
17518.0,426,2,329.42,1,2,2,122,Lost Customers
17519.0,17,17,4767.5,5,5,5,555,Champions
17520.0,54,1,546.81,4,2,2,422,Recent Customers
17521.0,24,6,1276.81,4,4,4,444,Champions
17522.0,2,5,1070.71,5,4,3,543,Loyal Customers
17523.0,11,4,652.74,5,3,3,533,Loyal Customers
17524.0,361,4,508.9,2,3,2,232,At Risk
17525.0,360,3,1161.9,2,3,3,233,At Risk
17526.0,1,16,3450.04,5,5,5,555,Champions
17527.0,54,6,888.86,4,4,3,443,Loyal Customers
17528.0,1,11,3540.1,5,5,5,555,Champions
17529.0,610,2,1240.25,1,2,4,124,Lost Customers
17530.0,1,13,2790.74,5,5,5,555,Champions
17531.0,121,9,1191.22,3,4,4,344,Loyal Customers
17532.0,386,1,65.34,2,2,1,221,Lost Customers
17533.0,435,1,34.8,1,2,1,121,Lost Customers
17534.0,54,5,1668.83,4,4,4,444,Champions
17535.0,280,1,164.4,2,2,1,221,Lost Customers
17536.0,177,3,364.83,3,3,2,332,Loyal Customers
17537.0,30,2,887.67,4,2,3,423,Recent Customers
17538.0,26,1,98.42,4,2,1,421,Recent Customers
17539.0,617,7,997.3399999999999,1,4,3,143,At Risk
17540.0,9,7,1582.1000000000001,5,4,4,544,Champions
17541.0,510,1,119.86,1,2,1,121,Lost Customers
17542.0,270,3,340.85,2,3,2,232,At Risk
17543.0,550,1,120.05,1,2,1,121,Lost Customers
17544.0,390,3,944.82,2,3,3,233,At Risk
17545.0,43,6,1409.8600000000001,4,4,4,444,Champions
17546.0,546,1,-648.05,1,2,1,121,Lost Customers
17547.0,372,4,692.35,2,3,3,233,At Risk
17548.0,218,6,486.48,2,4,2,242,At Risk
17549.0,24,2,148.86,4,2,1,421,Recent Customers
17550.0,197,10,2165.54,2,5,4,254,At Risk
17551.0,359,1,290.34,2,2,2,222,Lost Customers
17552.0,43,16,2740.68,4,5,4,454,Champions
17553.0,130,4,3757.6,3,3,5,335,Loyal Customers
17554.0,1,5,1952.45,5,4,4,544,Champions
17555.0,20,5,1045.74,4,4,3,443,Loyal Customers
17556.0,206,2,300.67,2,2,2,222,Lost Customers
17557.0,14,4,575.46,5,3,3,533,Loyal Customers
17558.0,393,1,259.17,2,2,2,222,Lost Customers
17559.0,513,1,167.62,1,2,1,121,Lost Customers
17560.0,95,8,1895.8,3,4,4,344,Loyal Customers
17561.0,19,4,703.02,4,3,3,433,Loyal Customers
17562.0,14,8,1107.38,5,4,3,543,Loyal Customers
17563.0,578,5,309.28000000000003,1,4,2,142,At Risk
17564.0,24,3,454.01,4,3,2,432,Loyal Customers
17565.0,587,1,131.83,1,2,1,121,Lost Customers
17566.0,8,2,869.77,5,2,3,523,Recent Customers
17567.0,7,11,4519.16,5,5,5,555,Champions
17568.0,633,1,374.45,1,2,2,122,Lost Customers
17569.0,332,1,344.14,2,2,2,222,Lost Customers
17570.0,381,2,0.0,2,2,1,221,Lost Customers
17571.0,50,5,1630.91,4,4,4,444,Champions
17572.0,71,10,652.21,3,5,3,353,Loyal Customers
17573.0,29,4,362.9,4,3,2,432,Loyal Customers
17574.0,243,1,185.65,2,2,1,221,Lost Customers
17575.0,667,1,171.7,1,2,1,121,Lost Customers
17576.0,8,45,8540.8,5,5,5,555,Champions
17577.0,645,2,348.75,1,2,2,122,Lost Customers
17578.0,191,10,1003.73,2,5,3,253,At Risk
17579.0,5,5,744.58,5,4,3,543,Loyal Customers
17580.0,253,5,541.02,2,4,2,242,At Risk
17581.0,1,53,17440.89,5,5,5,555,Champions
17582.0,236,6,1429.95,2,4,4,244,At Risk
17583.0,560,1,135.95,1,2,1,121,Lost Customers
17584.0,7,7,5294.42,5,4,5,545,Champions
17585.0,109,7,2064.71,3,4,4,344,Loyal Customers
17586.0,619,1,167.4,1,2,1,121,Lost Customers
17587.0,628,1,176.71,1,2,1,121,Lost Customers
17588.0,100,9,2901.65,3,4,5,345,Loyal Customers
17589.0,60,21,13692.89,3,5,5,355,Loyal Customers
17590.0,2,3,1468.02,5,3,4,534,Loyal Customers
17591.0,73,9,2328.37,3,4,4,344,Loyal Customers
17592.0,739,2,0.0,1,2,1,121,Lost Customers
17593.0,4,15,8040.52,5,5,5,555,Champions
17594.0,85,4,2497.88,3,3,4,334,Loyal Customers
17595.0,12,2,386.69,5,2,2,522,Recent Customers
17596.0,23,14,4478.11,4,5,5,455,Champions
17597.0,214,7,3425.29,2,4,5,245,At Risk
17598.0,381,1,409.98,2,2,2,222,Lost Customers
17599.0,465,3,44.55,1,3,1,131,At Risk
17600.0,18,1,161.67000000000002,4,2,1,421,Recent Customers
17601.0,239,2,413.08,2,2,2,222,Lost Customers
17602.0,2,18,7240.73,5,5,5,555,Champions
17603.0,50,11,114.91,4,5,1,451,Loyal Customers
17604.0,217,6,942.38,2,4,3,243,At Risk
17605.0,590,1,160.75,1,2,1,121,Lost Customers
17606.0,737,1,87.30000000000001,1,2,1,121,Lost Customers
17607.0,376,1,333.81,2,2,2,222,Lost Customers
17608.0,33,4,488.06,4,3,2,432,Loyal Customers
17609.0,41,14,1752.55,4,5,4,454,Champions
17610.0,540,8,1410.29,1,4,4,144,At Risk
17611.0,4,35,8170.93,5,5,5,555,Champions
17612.0,53,32,5156.14,4,5,5,455,Champions
17613.0,23,17,4494.77,4,5,5,455,Champions
17614.0,57,1,386.32,4,2,2,422,Recent Customers
17615.0,130,7,714.3,3,4,3,343,Loyal Customers
17616.0,174,4,734.4,3,3,3,333,Loyal Customers
17617.0,559,2,227.14000000000001,1,2,1,121,Lost Customers
17618.0,6,13,3976.34,5,5,5,555,Champions
17619.0,312,1,214.37,2,2,1,221,Lost Customers
17620.0,60,1,81.44,3,2,1,321,Lost Customers
17621.0,21,8,3029.32,4,4,5,445,Champions
17622.0,597,3,1125.17,1,3,3,133,At Risk
17623.0,33,7,2365.77,4,4,4,444,Champions
17624.0,15,4,1568.63,5,3,4,534,Loyal Customers
17625.0,18,8,5978.9,4,4,5,445,Champions
17626.0,603,1,254.0,1,2,1,121,Lost Customers
17627.0,479,2,285.11,1,2,2,122,Lost Customers
17628.0,81,1,75.75,3,2,1,321,Lost Customers
17629.0,6,11,2425.52,5,5,4,554,Champions
17630.0,170,2,503.59999999999997,3,2,2,322,Lost Customers
17631.0,2,7,998.49,5,4,3,543,Loyal Customers
17632.0,717,2,-12.7,1,2,1,121,Lost Customers
17633.0,31,9,1974.89,4,4,4,444,Champions
17634.0,36,9,2358.59,4,4,4,444,Champions
17635.0,424,4,1256.83,1,3,4,134,At Risk
17636.0,9,2,265.93,5,2,2,522,Recent Customers
17637.0,31,2,547.0600000000001,4,2,2,422,Recent Customers
17638.0,647,2,842.4,1,2,3,123,Lost Customers
17639.0,276,6,615.17,2,4,3,243,At Risk
17640.0,87,8,3107.59,3,4,5,345,Loyal Customers
17641.0,739,1,-6.95,1,2,1,121,Lost Customers
17642.0,120,5,1824.49,3,4,4,344,Loyal Customers
17643.0,373,2,439.7,2,2,2,222,Lost Customers
17644.0,1,28,5864.54,5,5,5,555,Champions
17645.0,728,1,-9.9,1,2,1,121,Lost Customers
17646.0,219,16,3843.1600000000003,2,5,5,255,At Risk
17647.0,65,3,331.65999999999997,3,3,2,332,Loyal Customers
17648.0,61,6,2208.42,3,4,4,344,Loyal Customers
17649.0,135,5,1542.44,3,4,4,344,Loyal Customers
17650.0,21,1,166.08,4,2,1,421,Recent Customers
17651.0,12,22,5632.59,5,5,5,555,Champions
17652.0,25,18,4737.13,4,5,5,455,Champions
17653.0,29,5,1175.88,4,4,4,444,Champions
17654.0,277,1,117.55,2,2,1,221,Lost Customers
17655.0,11,10,2909.1800000000003,5,5,5,555,Champions
17656.0,73,5,1674.69,3,4,4,344,Loyal Customers
17657.0,430,1,126.0,1,2,1,121,Lost Customers
17658.0,11,3,485.88,5,3,2,532,Loyal Customers
17659.0,4,17,3536.33,5,5,5,555,Champions
17660.0,141,2,342.22,3,2,2,322,Lost Customers
17661.0,641,1,-54.0,1,2,1,121,Lost Customers
17662.0,662,2,412.92,1,2,2,122,Lost Customers
17663.0,26,23,5081.04,4,5,5,455,Champions
17664.0,19,4,1166.23,4,3,4,434,Loyal Customers
17665.0,493,1,563.1,1,2,2,122,Lost Customers
17666.0,4,5,2047.8,5,4,4,544,Champions
17667.0,66,12,3883.8,3,5,5,355,Loyal Customers
17668.0,1,2,347.75,5,2,2,522,Recent Customers
17669.0,43,10,6142.35,4,5,5,455,Champions
17670.0,228,1,205.7,2,2,1,221,Lost Customers
17671.0,16,7,1720.53,5,4,4,544,Champions
17672.0,44,9,5707.08,4,4,5,445,Champions
17673.0,1,15,4156.63,5,5,5,555,Champions
17674.0,74,2,551.04,3,2,2,322,Lost Customers
17675.0,1,90,37064.32,5,5,5,555,Champions
17676.0,4,13,2405.32,5,5,4,554,Champions
17677.0,2,91,34232.18,5,5,5,555,Champions
17678.0,264,3,579.81,2,3,3,233,At Risk
17679.0,53,11,3166.56,4,5,5,455,Champions
17680.0,24,4,462.5,4,3,2,432,Loyal Customers
17681.0,597,6,529.6,1,4,2,142,At Risk
17682.0,10,12,4050.28,5,5,5,555,Champions
17683.0,386,3,819.01,2,3,3,233,At Risk
17684.0,44,1,239.41,4,2,1,421,Recent Customers
17685.0,17,14,5439.95,5,5,5,555,Champions
17686.0,7,9,8296.81,5,4,5,545,Champions
17687.0,421,1,432.68,1,2,2,122,Lost Customers
17688.0,375,2,286.5,2,2,2,222,Lost Customers
17689.0,388,2,317.08,2,2,2,222,Lost Customers
17690.0,30,21,6954.3,4,5,5,455,Champions
17691.0,358,5,627.35,2,4,3,243,At Risk
17692.0,127,14,2962.4,3,5,5,355,Loyal Customers
17693.0,136,3,187.02,3,3,1,331,Loyal Customers
17694.0,142,3,1695.97,3,3,4,334,Loyal Customers
17695.0,132,6,1720.54,3,4,4,344,Loyal Customers
17696.0,38,48,7380.89,4,5,5,455,Champions
17697.0,236,1,338.95,2,2,2,222,Lost Customers
17698.0,261,1,154.95,2,2,1,221,Lost Customers
17699.0,477,2,442.0,1,2,2,122,Lost Customers
17700.0,17,17,6640.72,5,5,5,555,Champions
17701.0,253,1,417.95,2,2,2,222,Lost Customers
17702.0,30,9,2999.94,4,4,5,445,Champions
17703.0,35,4,1094.84,4,3,3,433,Loyal Customers
17704.0,169,2,885.19,3,2,3,323,Lost Customers
17705.0,3,12,2041.5,5,5,4,554,Champions
17706.0,4,43,19066.07,5,5,5,555,Champions
17707.0,185,9,605.0500000000001,3,4,3,343,Loyal Customers
17708.0,188,4,884.1800000000001,3,3,3,333,Loyal Customers
17709.0,170,5,671.01,3,4,3,343,Loyal Customers
17710.0,424,1,293.5,1,2,2,122,Lost Customers
17711.0,11,2,385.1,5,2,2,522,Recent Customers
17712.0,45,1,522.91,4,2,2,422,Recent Customers
17713.0,382,4,1198.09,2,3,4,234,At Risk
17714.0,321,9,1376.58,2,4,4,244,At Risk
17715.0,201,2,489.59999999999997,2,2,2,222,Lost Customers
17716.0,23,27,15671.32,4,5,5,455,Champions
17717.0,421,1,376.92,1,2,2,122,Lost Customers
17718.0,232,3,386.98,2,3,2,232,At Risk
17719.0,38,18,5367.8,4,5,5,455,Champions
17720.0,26,12,2613.06,4,5,4,454,Champions
17721.0,659,1,307.21000000000004,1,2,2,122,Lost Customers
17722.0,96,7,3476.82,3,4,5,345,Loyal Customers
17723.0,127,7,3378.4000000000005,3,4,5,345,Loyal Customers
17724.0,58,4,995.6500000000001,3,3,3,333,Loyal Customers
17725.0,16,14,3371.13,5,5,5,555,Champions
17726.0,395,8,1089.56,2,4,3,243,At Risk
17727.0,9,2,1042.55,5,2,3,523,Recent Customers
17728.0,4,8,3861.13,5,4,5,545,Champions
17729.0,596,1,438.65000000000003,1,2,2,122,Lost Customers
17730.0,3,23,7757.35,5,5,5,555,Champions
17731.0,79,7,1347.08,3,4,4,344,Loyal Customers
17732.0,373,10,2144.17,2,5,4,254,At Risk
17733.0,39,2,692.19,4,2,3,423,Recent Customers
17734.0,54,6,1442.32,4,4,4,444,Champions
17735.0,2,29,16707.98,5,5,5,555,Champions
17736.0,9,4,337.49,5,3,2,532,Loyal Customers
17737.0,9,2,168.24,5,2,1,521,Recent Customers
17738.0,19,15,4145.36,4,5,5,455,Champions
17739.0,12,20,7718.14,5,5,5,555,Champions
17740.0,389,6,426.9,2,4,2,242,At Risk
17741.0,407,2,101.1,2,2,1,221,Lost Customers
17742.0,113,11,2098.48,3,5,4,354,Loyal Customers
17743.0,442,2,208.85,1,2,1,121,Lost Customers
17744.0,4,8,2617.82,5,4,4,544,Champions
17745.0,478,2,600.34,1,2,3,123,Lost Customers
17746.0,235,7,873.4300000000001,2,4,3,243,At Risk
17747.0,100,2,64.65,3,2,1,321,Lost Customers
17748.0,527,1,358.15,1,2,2,122,Lost Customers
